subject_id,scenario_id,rep,configuration,engine_mode,diag_component,diag_category,gt_role,gt_category,top1_aligned
s5-petclinic,F3,r4,C5,rule-grounded,app-deployment,infrastructure,app,infrastructure,1
s5-petclinic,F3,r5,C1,llm-b-freeform,PostgreSQL pod,database,app,infrastructure,0
s5-petclinic,F3,r5,C1,llm-freeform,PostgreSQL database,database,app,infrastructure,0
s5-petclinic,F3,r5,C1,llm-b-grounded,PostgreSQL database,database,app,infrastructure,0
s5-petclinic,F3,r5,C1,llm-grounded,PostgreSQL database,database,app,infrastructure,0
s5-petclinic,F3,r5,C1,rule-grounded,unknown,unknown,app,infrastructure,0
s5-petclinic,F3,r5,C2,llm-b-freeform,Container Image,infrastructure,app,infrastructure,0
s5-petclinic,F3,r5,C2,llm-freeform,Container Registry,infrastructure,app,infrastructure,0
s5-petclinic,F3,r5,C2,llm-b-grounded,postgres-migrate-rhbf7 Pod,infrastructure,app,infrastructure,0
s5-petclinic,F3,r5,C2,llm-grounded,Container Registry,infrastructure,app,infrastructure,0
s5-petclinic,F3,r5,C2,rule-grounded,app-deployment,infrastructure,app,infrastructure,1
s5-petclinic,F3,r5,C3,llm-b-freeform,Docker image 'testagentdevops.azurecr.io/s5-petclinic-adapter:fp-f3-nonexistent',infrastructure,app,infrastructure,0
s5-petclinic,F3,r5,C3,llm-freeform,Container Registry,infrastructure,app,infrastructure,0
s5-petclinic,F3,r5,C3,llm-b-grounded,postgres-migrate-rhbf7 pod,infrastructure,app,infrastructure,0
s5-petclinic,F3,r5,C3,llm-grounded,image registry,infrastructure,app,infrastructure,0
s5-petclinic,F3,r5,C3,rule-grounded,app-deployment,infrastructure,app,infrastructure,1
s5-petclinic,F3,r5,C4,llm-b-freeform,postgres-migrate-rhbf7 Pod,infrastructure,app,infrastructure,0
s5-petclinic,F3,r5,C4,llm-freeform,Container Registry,infrastructure,app,infrastructure,0
s5-petclinic,F3,r5,C4,llm-b-grounded,postgres-migrate-rhbf7 Pod,infrastructure,app,infrastructure,0
s5-petclinic,F3,r5,C4,llm-grounded,Image Registry,infrastructure,app,infrastructure,0
s5-petclinic,F3,r5,C4,rule-grounded,app-deployment,infrastructure,app,infrastructure,1
s5-petclinic,F3,r5,C5,llm-b-freeform,postgres-migrate-rhbf7 Pod,infrastructure,app,infrastructure,0
s5-petclinic,F3,r5,C5,llm-freeform,Container Registry,infrastructure,app,infrastructure,0
s5-petclinic,F3,r5,C5,llm-b-grounded,Database migration job (postgres-migrate),infrastructure,app,infrastructure,0
s5-petclinic,F3,r5,C5,llm-grounded,Image Registry,infrastructure,app,infrastructure,0
s5-petclinic,F3,r5,C5,rule-grounded,app-deployment,infrastructure,app,infrastructure,1
s5-petclinic,F3,r6,C1,llm-b-freeform,PostgreSQL database pod,database,app,infrastructure,0
s5-petclinic,F3,r6,C1,llm-freeform,PostgreSQL database,database,app,infrastructure,0
s5-petclinic,F3,r6,C1,llm-b-grounded,PostgreSQL database,database,app,infrastructure,0
s5-petclinic,F3,r6,C1,llm-grounded,PostgreSQL Database,database,app,infrastructure,0
s5-petclinic,F3,r6,C1,rule-grounded,unknown,unknown,app,infrastructure,0
s5-petclinic,F3,r6,C2,llm-b-freeform,Docker image repository,infrastructure,app,infrastructure,0
s5-petclinic,F3,r6,C2,llm-freeform,container registry,infrastructure,app,infrastructure,0
s5-petclinic,F3,r6,C2,llm-b-grounded,Kubernetes Pod (postgres-migrate-l7lbl),infrastructure,app,infrastructure,0
s5-petclinic,F3,r6,C2,llm-grounded,container registry,infrastructure,app,infrastructure,0
s5-petclinic,F3,r6,C2,rule-grounded,app-deployment,infrastructure,app,infrastructure,1
s5-petclinic,F3,r6,C3,llm-b-freeform,Docker image pull,infrastructure,app,infrastructure,0
s5-petclinic,F3,r6,C3,llm-freeform,container registry,infrastructure,app,infrastructure,0
s5-petclinic,F3,r6,C3,llm-b-grounded,Kubernetes Pod (postgres-migrate-l7lbl),infrastructure,app,infrastructure,0
s5-petclinic,F3,r6,C3,llm-grounded,container registry,infrastructure,app,infrastructure,0
s5-petclinic,F3,r6,C3,rule-grounded,app-deployment,infrastructure,app,infrastructure,1
s5-petclinic,F3,r6,C4,llm-b-freeform,Container Image Pull,infrastructure,app,infrastructure,0
s5-petclinic,F3,r6,C4,llm-freeform,Container Registry,infrastructure,app,infrastructure,0
s5-petclinic,F3,r6,C4,llm-b-grounded,postgres-migrate-l7lbl Pod,infrastructure,app,infrastructure,0
s5-petclinic,F3,r6,C4,llm-grounded,container registry,infrastructure,app,infrastructure,0
s5-petclinic,F3,r6,C4,rule-grounded,app-deployment,infrastructure,app,infrastructure,1
s5-petclinic,F3,r6,C5,llm-b-freeform,Docker image repository,infrastructure,app,infrastructure,0
s5-petclinic,F3,r6,C5,llm-freeform,Container Registry,infrastructure,app,infrastructure,0
s5-petclinic,F3,r6,C5,llm-b-grounded,Database Migration Job,infrastructure,app,infrastructure,0
s5-petclinic,F3,r6,C5,llm-grounded,Container Registry,infrastructure,app,infrastructure,0
s5-petclinic,F3,r6,C5,rule-grounded,app-deployment,infrastructure,app,infrastructure,1
s5-petclinic,F3,r7,C1,llm-b-freeform,PostgreSQL database pod,database,app,infrastructure,0
s5-petclinic,F3,r7,C1,llm-freeform,PostgreSQL database,database,app,infrastructure,0
s5-petclinic,F3,r7,C1,llm-b-grounded,PostgreSQL database,database,app,infrastructure,0
s5-petclinic,F3,r7,C1,llm-grounded,PostgreSQL database,database,app,infrastructure,0
s5-petclinic,F3,r7,C1,rule-grounded,unknown,unknown,app,infrastructure,0
s5-petclinic,F3,r7,C2,llm-b-freeform,postgres-migrate-nnzpd Pod,infrastructure,app,infrastructure,0
s5-petclinic,F3,r7,C2,llm-freeform,Container Registry,infrastructure,app,infrastructure,0
s5-petclinic,F3,r7,C2,llm-b-grounded,postgres-migrate-nnzpd pod,infrastructure,app,infrastructure,0
s5-petclinic,F3,r7,C2,llm-grounded,image registry,infrastructure,app,infrastructure,0
s5-petclinic,F3,r7,C2,rule-grounded,app-deployment,infrastructure,app,infrastructure,1
s5-petclinic,F3,r7,C3,llm-b-freeform,Container Image,infrastructure,app,infrastructure,0
s5-petclinic,F3,r7,C3,llm-freeform,container registry,infrastructure,app,infrastructure,0
s5-petclinic,F3,r7,C3,llm-b-grounded,postgres-migrate-nnzpd pod,infrastructure,app,infrastructure,0
s5-petclinic,F3,r7,C3,llm-grounded,image registry,infrastructure,app,infrastructure,0
s5-petclinic,F3,r7,C3,rule-grounded,app-deployment,infrastructure,app,infrastructure,1
s5-petclinic,F3,r7,C4,llm-b-freeform,postgres-migrate-nnzpd pod,infrastructure,app,infrastructure,0
s5-petclinic,F3,r7,C4,llm-freeform,Image Registry,infrastructure,app,infrastructure,0
s5-petclinic,F3,r7,C4,llm-b-grounded,Database migration job,infrastructure,app,infrastructure,0
s5-petclinic,F3,r7,C4,llm-grounded,Container Registry,infrastructure,app,infrastructure,0
s5-petclinic,F3,r7,C4,rule-grounded,app-deployment,infrastructure,app,infrastructure,1
s5-petclinic,F3,r7,C5,llm-b-freeform,Container Image (testagentdevops.azurecr.io/s5-petclinic-adapter:fp-f3-nonexistent),infrastructure,app,infrastructure,0
s5-petclinic,F3,r7,C5,llm-freeform,Image Registry,infrastructure,app,infrastructure,0
s5-petclinic,F3,r7,C5,llm-b-grounded,Database Migration Job,configuration,app,infrastructure,0
s5-petclinic,F3,r7,C5,llm-grounded,Image Registry,infrastructure,app,infrastructure,0
s5-petclinic,F3,r7,C5,rule-grounded,app-deployment,infrastructure,app,infrastructure,1
s5-petclinic,F3,r8,C1,llm-b-freeform,PostgreSQL database pod,database,app,infrastructure,0
s5-petclinic,F3,r8,C1,llm-freeform,PostgreSQL Database,database,app,infrastructure,0
s5-petclinic,F3,r8,C1,llm-b-grounded,PostgreSQL database pod,database,app,infrastructure,0
s5-petclinic,F3,r8,C1,llm-grounded,PostgreSQL database,database,app,infrastructure,0
s5-petclinic,F3,r8,C1,rule-grounded,unknown,unknown,app,infrastructure,0
s5-petclinic,F3,r8,C2,llm-b-freeform,Docker image 'testagentdevops.azurecr.io/s5-petclinic-adapter:fp-f3-nonexistent',infrastructure,app,infrastructure,0
s5-petclinic,F3,r8,C2,llm-freeform,image registry,infrastructure,app,infrastructure,0
s5-petclinic,F3,r8,C2,llm-b-grounded,Kubernetes Pod (postgres-migrate-4vmgg),infrastructure,app,infrastructure,0
s5-petclinic,F3,r8,C2,llm-grounded,container registry,infrastructure,app,infrastructure,0
s5-petclinic,F3,r8,C2,rule-grounded,app-deployment,infrastructure,app,infrastructure,1
s5-petclinic,F3,r8,C3,llm-b-freeform,Container Image (s5-petclinic-adapter),infrastructure,app,infrastructure,0
s5-petclinic,F3,r8,C3,llm-freeform,image registry,infrastructure,app,infrastructure,0
s5-petclinic,F3,r8,C3,llm-b-grounded,postgres-migrate-4vmgg Pod,infrastructure,app,infrastructure,0
s5-petclinic,F3,r8,C3,llm-grounded,Container Registry,infrastructure,app,infrastructure,0
s5-petclinic,F3,r8,C3,rule-grounded,app-deployment,infrastructure,app,infrastructure,1
s5-petclinic,F3,r8,C4,llm-b-freeform,Docker image repository,infrastructure,app,infrastructure,0
s5-petclinic,F3,r8,C4,llm-freeform,Container Registry,infrastructure,app,infrastructure,0
s5-petclinic,F3,r8,C4,llm-b-grounded,postgres-migrate-4vmgg Pod,infrastructure,app,infrastructure,0
s5-petclinic,F3,r8,C4,llm-grounded,container registry,infrastructure,app,infrastructure,0
s5-petclinic,F3,r8,C4,rule-grounded,app-deployment,infrastructure,app,infrastructure,1
s5-petclinic,F3,r8,C5,llm-b-freeform,Docker image repository,infrastructure,app,infrastructure,0
s5-petclinic,F3,r8,C5,llm-freeform,Container Registry,infrastructure,app,infrastructure,0
s5-petclinic,F3,r8,C5,llm-b-grounded,Kubernetes Pod (postgres-migrate-4vmgg),infrastructure,app,infrastructure,0
s5-petclinic,F3,r8,C5,llm-grounded,Container Registry,infrastructure,app,infrastructure,0
s5-petclinic,F3,r8,C5,rule-grounded,app-deployment,infrastructure,app,infrastructure,1
s5-petclinic,F3,r9,C1,llm-b-freeform,PostgreSQL database pod,database,app,infrastructure,0
s5-petclinic,F3,r9,C1,llm-freeform,PostgreSQL Database,database,app,infrastructure,0
s5-petclinic,F3,r9,C1,llm-b-grounded,PostgreSQL database,database,app,infrastructure,0
s5-petclinic,F3,r9,C1,llm-grounded,PostgreSQL database,database,app,infrastructure,0
s5-petclinic,F3,r9,C1,rule-grounded,unknown,unknown,app,infrastructure,0
s5-petclinic,F3,r9,C2,llm-b-freeform,Docker image pull,infrastructure,app,infrastructure,0
s5-petclinic,F3,r9,C2,llm-freeform,Container Registry,infrastructure,app,infrastructure,0
s5-petclinic,F3,r9,C2,llm-b-grounded,postgres-migrate-jtvw9 Pod,infrastructure,app,infrastructure,0
s5-petclinic,F3,r9,C2,llm-grounded,Container Registry,infrastructure,app,infrastructure,0
s5-petclinic,F3,r9,C2,rule-grounded,app-deployment,infrastructure,app,infrastructure,1
s5-petclinic,F3,r9,C3,llm-b-freeform,Docker image (testagentdevops.azurecr.io/s5-petclinic-adapter:fp-f3-nonexistent),infrastructure,app,infrastructure,0
s5-petclinic,F3,r9,C3,llm-freeform,image registry,infrastructure,app,infrastructure,0
s5-petclinic,F3,r9,C3,llm-b-grounded,postgres-migrate-jtvw9 Pod,infrastructure,app,infrastructure,0
s5-petclinic,F3,r9,C3,llm-grounded,Container Registry,infrastructure,app,infrastructure,0
s5-petclinic,F3,r9,C3,rule-grounded,app-deployment,infrastructure,app,infrastructure,1
s5-petclinic,F3,r9,C4,llm-b-freeform,postgres-migrate job,configuration,app,infrastructure,0
s5-petclinic,F3,r9,C4,llm-freeform,Image Registry,infrastructure,app,infrastructure,0
s5-petclinic,F3,r9,C4,llm-b-grounded,postgres-migrate-jtvw9 Pod,infrastructure,app,infrastructure,0
s5-petclinic,F3,r9,C4,llm-grounded,Image Registry,infrastructure,app,infrastructure,0
s5-petclinic,F3,r9,C4,rule-grounded,app-deployment,infrastructure,app,infrastructure,1
s5-petclinic,F3,r9,C5,llm-b-freeform,Docker image and container registry access,infrastructure,app,infrastructure,0
s5-petclinic,F3,r9,C5,llm-freeform,Image Registry,infrastructure,app,infrastructure,0
s5-petclinic,F3,r9,C5,llm-b-grounded,Database migration job (postgres-migrate),configuration,app,infrastructure,0
s5-petclinic,F3,r9,C5,llm-grounded,Container Registry,infrastructure,app,infrastructure,0
s5-petclinic,F3,r9,C5,rule-grounded,app-deployment,infrastructure,app,infrastructure,1
s5-petclinic,F4,r1,C1,llm-b-freeform,migration script or command,application,backend,application,0
s5-petclinic,F4,r1,C1,llm-freeform,migration script,application,backend,application,0
s5-petclinic,F4,r1,C1,llm-b-grounded,migration script,application,backend,application,0
s5-petclinic,F4,r1,C1,llm-grounded,migration script,application,backend,application,0
s5-petclinic,F4,r1,C1,rule-grounded,migration-job,database,backend,application,0
s5-petclinic,F4,r1,C2,llm-b-freeform,postgres-migrate job script,configuration,backend,application,0
s5-petclinic,F4,r1,C2,llm-freeform,migration job,configuration,backend,application,0
s5-petclinic,F4,r1,C2,llm-b-grounded,migration script,application,backend,application,0
s5-petclinic,F4,r1,C2,llm-grounded,migration job,application,backend,application,0
s5-petclinic,F4,r1,C2,rule-grounded,migration-job,database,backend,application,0
s5-petclinic,F4,r1,C3,llm-b-freeform,postgres-migrate job script,configuration,backend,application,0
s5-petclinic,F4,r1,C3,llm-freeform,migration job,configuration,backend,application,0
s5-petclinic,F4,r1,C3,llm-b-grounded,migration script,application,backend,application,0
s5-petclinic,F4,r1,C3,llm-grounded,migration job,application,backend,application,0
s5-petclinic,F4,r1,C3,rule-grounded,migration-job,database,backend,application,0
s5-petclinic,F4,r1,C4,llm-b-freeform,database migration script,database,backend,application,0
s5-petclinic,F4,r1,C4,llm-freeform,postgres-migrate job,application,backend,application,0
s5-petclinic,F4,r1,C4,llm-b-grounded,Database migration script,database,backend,application,0
s5-petclinic,F4,r1,C4,llm-grounded,postgres-migrate job,application,backend,application,0
s5-petclinic,F4,r1,C4,rule-grounded,migration-job,database,backend,application,0
s5-petclinic,F4,r1,C5,llm-b-freeform,database migration script,database,backend,application,0
s5-petclinic,F4,r1,C5,llm-freeform,postgres-migrate job,application,backend,application,0
s5-petclinic,F4,r1,C5,llm-b-grounded,database migration script,application,backend,application,0
s5-petclinic,F4,r1,C5,llm-grounded,database migration job,application,backend,application,0
s5-petclinic,F4,r1,C5,rule-grounded,migration-job,database,backend,application,0
s5-petclinic,F4,r10,C1,llm-b-freeform,Flyway migration script,application,backend,application,0
s5-petclinic,F4,r10,C1,llm-freeform,migration script,application,backend,application,0
s5-petclinic,F4,r10,C1,llm-b-grounded,Flyway migration script,application,backend,application,0
s5-petclinic,F4,r10,C1,llm-grounded,migration job,configuration,backend,application,0
s5-petclinic,F4,r10,C1,rule-grounded,migration-job,database,backend,application,0
s5-petclinic,F4,r10,C2,llm-b-freeform,postgres-migrate job script,configuration,backend,application,0
s5-petclinic,F4,r10,C2,llm-freeform,migration script,application,backend,application,0
s5-petclinic,F4,r10,C2,llm-b-grounded,Flyway migration script,application,backend,application,0
s5-petclinic,F4,r10,C2,llm-grounded,migration job,application,backend,application,0
s5-petclinic,F4,r10,C2,rule-grounded,migration-job,database,backend,application,0
s5-petclinic,F4,r10,C3,llm-b-freeform,postgres-migrate job script,configuration,backend,application,0
s5-petclinic,F4,r10,C3,llm-freeform,migration script,configuration,backend,application,0
s5-petclinic,F4,r10,C3,llm-b-grounded,Flyway migration script,application,backend,application,0
s5-petclinic,F4,r10,C3,llm-grounded,migration job,application,backend,application,0
s5-petclinic,F4,r10,C3,rule-grounded,migration-job,database,backend,application,0
s5-petclinic,F4,r10,C4,llm-b-freeform,postgres-migrate job,application,backend,application,0
s5-petclinic,F4,r10,C4,llm-freeform,database migration job,application,backend,application,0
s5-petclinic,F4,r10,C4,llm-b-grounded,Database migration script,database,backend,application,0
s5-petclinic,F4,r10,C4,llm-grounded,database migration job,application,backend,application,0
s5-petclinic,F4,r10,C4,rule-grounded,migration-job,database,backend,application,0
s5-petclinic,F4,r10,C5,llm-b-freeform,postgres-migrate job,application,backend,application,0
s5-petclinic,F4,r10,C5,llm-freeform,database migration job,application,backend,application,0
s5-petclinic,F4,r10,C5,llm-b-grounded,Database migration script,application,backend,application,0
s5-petclinic,F4,r10,C5,llm-grounded,database migration job,application,backend,application,0
s5-petclinic,F4,r10,C5,rule-grounded,migration-job,database,backend,application,0
s5-petclinic,F4,r2,C1,llm-b-freeform,Flyway migration script,configuration,backend,application,0
s5-petclinic,F4,r2,C1,llm-freeform,migration script,configuration,backend,application,0
s5-petclinic,F4,r2,C1,llm-b-grounded,Flyway migration script,application,backend,application,0
s5-petclinic,F4,r2,C1,llm-grounded,migration job,configuration,backend,application,0
s5-petclinic,F4,r2,C1,rule-grounded,migration-job,database,backend,application,0
s5-petclinic,F4,r2,C2,llm-b-freeform,postgres-migrate job,infrastructure,backend,application,0
s5-petclinic,F4,r2,C2,llm-freeform,Kubernetes cluster,infrastructure,backend,application,0
s5-petclinic,F4,r2,C2,llm-b-grounded,postgres-migrate job,infrastructure,backend,application,0
s5-petclinic,F4,r2,C2,llm-grounded,Kubernetes Job Scheduler,infrastructure,backend,application,0
s5-petclinic,F4,r2,C2,rule-grounded,migration-job,database,backend,application,0
s5-petclinic,F4,r2,C3,llm-b-freeform,postgres-migrate job,infrastructure,backend,application,0
s5-petclinic,F4,r2,C3,llm-freeform,Kubernetes cluster,infrastructure,backend,application,0
s5-petclinic,F4,r2,C3,llm-b-grounded,postgres-migrate job,application,backend,application,0
s5-petclinic,F4,r2,C3,llm-grounded,Kubernetes Job Scheduler,infrastructure,backend,application,0
s5-petclinic,F4,r2,C3,rule-grounded,migration-job,database,backend,application,0
s5-petclinic,F4,r2,C4,llm-b-freeform,postgres-migrate job,infrastructure,backend,application,0
s5-petclinic,F4,r2,C4,llm-freeform,postgres-migrate job,infrastructure,backend,application,0
s5-petclinic,F4,r2,C4,llm-b-grounded,postgres-migrate job,application,backend,application,0
s5-petclinic,F4,r2,C4,llm-grounded,Kubernetes Job,infrastructure,backend,application,0
